Date,2330.TW,NVDA,AMD
2020/4/15,282.276306,202.606995,39.119999
2020/4/16,281.294464,212.746323,39.82
2020/4/17,300.931061,205.53392,39.610001
2020/4/20,298.476501,212.466629,41.639999
2020/4/21,289.640015,248.918304,46.220001
2020/4/22,288.658203,245.36203,44.630001
2020/4/23,290.130951,256.969818,47.5
2020/4/24,288.658203,252.464569,46.580002
2020/4/27,292.58551,265.311066,47.860001
2020/4/28,291.112762,263.323181,45.48
2020/4/29,293.567352,242.814728,43.66
2020/4/30,298.967407,255.201691,44.490002
2020/5/4,289.640015,243.653854,42.59
2020/5/5,290.130951,268.118073,47.52
2020/5/6,290.621857,258.757935,47.560001
2020/5/7,292.094604,266.669647,48.790001
2020/5/8,292.094604,262.673859,48.380001
2020/5/11,295.531006,269.566589,50.939999
2020/5/12,289.640015,283.651794,54.93
2020/5/13,291.603699,280.545044,54.990002
2020/5/14,287.676361,294.390503,56.950001
2020/5/15,292.58551,292.013,56.599998
2020/5/18,284.730865,286.748535,56.970001
2020/5/19,286.203613,269.22699,52.919998
2020/5/20,288.658203,285.849487,55.919998
2020/5/21,292.094604,283.711731,55.900002
2020/5/22,286.694519,289.285889,56.18
2020/5/25,286.694519,296.767975,56.490002
2020/5/26,290.130951,291.053955,55.509998
2020/5/27,291.112762,298.146545,53.66
2020/5/28,288.658203,291.973053,52.389999
2020/5/29,286.694519,282.483002,49.880001
2020/6/1,290.130951,290.98407,52.560001
2020/6/2,291.112762,293.431488,52.189999
2020/6/3,295.531006,297.477234,52.16
2020/6/4,300.440155,304.549805,51.950001
2020/6/5,305.840271,312.171783,53.189999
2020/6/8,312.222168,322.281158,55.740002
2020/6/9,313.203979,311.772217,53.759998
2020/6/10,316.640381,310.873199,52.18
2020/6/11,314.676727,320.88266,54.509998
2020/6/12,310.258484,339.273315,54.200001
2020/6/15,303.876587,349.642426,54.59
2020/6/16,309.276672,351.850098,55.470001
2020/6/17,309.276672,358.423157,56.389999
2020/6/18,311.256042,350.641388,54.650002
2020/6/19,311.256042,360.670776,55.169998
2020/6/22,308.78183,348.34375,53.189999
2020/6/23,311.750885,340.651855,52.740002
2020/6/24,314.225098,339.123474,51.740002
2020/6/29,308.78183,354.647156,53.799999
2020/6/30,309.771515,351.880066,53.630001
2020/7/1,314.225098,352.639252,53.540001
2020/7/2,318.67868,350.411591,52.73
2020/7/3,326.101318,350.451569,52.630001
2020/7/6,334.513641,356.587921,53.099998
2020/7/7,335.008484,351.990692,52.970001
2020/7/8,337.482697,361.624939,56.389999
2020/7/9,341.441437,374.447327,57.439999
2020/7/10,344.905334,351.6409,52.830002
2020/7/13,350.843445,357.087616,53.5
2020/7/14,359.75061,366.731934,54.68
2020/7/15,359.255768,362.524414,54.459999
2020/7/16,353.8125,369.220428,54.549999
2020/7/17,363.214508,368.500854,54.040001
2020/7/20,362.224823,370.229828,54.23
2020/7/21,379.049469,380.843506,54.759998
2020/7/22,380.039154,377.77533,53.990002
2020/7/23,377.564941,369.200439,52.389999
2020/7/24,382.018524,379.37439,51.93
2020/7/27,420.121399,365.982361,50.099998
2020/7/28,430.513123,367.781281,50.279999
2020/7/29,417.647186,379.684204,52.610001
2020/7/30,429.523438,380.97345,52.580002
2020/7/31,421.111084,384.261475,52.34
2020/8/3,411.709076,393.33609,53.400002
2020/8/4,421.111084,394.635315,52.93
2020/8/5,424.574982,408.397125,53.43
2020/8/6,430.513123,420.110138,57.259998
2020/8/7,428.533752,418.920898,55.880001
2020/8/10,431.007965,401.851013,53.59
2020/8/11,424.574982,414.833282,54.720001
2020/8/12,414.678131,408.846863,55.34
2020/8/13,424.574982,405.149078,54.919998
2020/8/14,422.595612,407.817474,55.040001
2020/8/17,430.513123,420.180084,57.459999
2020/8/18,428.533752,412.89447,57
2020/8/19,423.090454,417.301819,61.790001
2020/8/20,410.719391,404.949188,59.57
2020/8/21,420.121399,407.537628,69.400002
2020/8/24,423.585297,416.612213,68.970001
2020/8/25,430.01828,408.377136,67.610001
2020/8/26,437.440918,418.371185,76.089996
2020/8/27,439.420288,424.307648,78.199997
2020/8/28,430.513123,424.337646,77.43
2020/8/31,422.100769,440.148254,77.669998
2020/9/1,430.513123,448.843048,85.040001
2020/9/2,428.533752,451.20166,85.309998
2020/9/3,431.502808,453.150513,86.709999
2020/9/4,424.574982,447.713745,84.849998
2020/9/7,421.605927,446.334564,82.239998
2020/9/8,426.554382,433.742035,76.879997
2020/9/9,422.595612,457.338013,82.610001
2020/9/10,430.513123,457.447968,81.839996
2020/9/11,431.99765,462.285095,81.300003
2020/9/14,436.451233,493.186737,82.419998
2020/9/15,440.409973,490.138489,81.660004
2020/9/16,453.275879,485.251404,81.089996
2020/9/17,446.310059,485.351379,82.769997
2020/9/18,441.832031,507.038483,83.809998
2020/9/21,437.851563,508.507568,83.080002
2020/9/22,434.866211,509.696899,86.349998
2020/9/23,431.383301,510.616364,86.019997
2020/9/24,420.93457,504.829773,83.800003
2020/9/25,421.929688,525.597412,85.550003
2020/9/28,429.393066,534.661987,90.82
2020/9/29,428.895508,552.676758,92.18
2020/9/30,430.885742,573.690491,90.220001
2020/10/5,430.388184,520.466248,82.540001
2020/10/6,437.354004,504.750885,82.010002
2020/10/7,440.836914,476.379242,78.690002
2020/10/8,450.788086,508.449799,81.910004
2020/10/12,457.753906,492.324554,78.980003
2020/10/13,459.744141,486.436279,76.339996
2020/10/14,456.758789,514.737976,77.900002
2020/10/15,450.788086,519.486572,78.93
2020/10/16,446.807617,500.432159,76.660004
2020/10/19,455.266113,498.392761,76.550003
2020/10/20,448.797852,487.425995,74.93
2020/10/21,450.788086,500.542114,77.940002
2020/10/22,452.77832,505.360718,77.699997
2020/10/23,449.792969,484.806793,74.730003
2020/10/26,447.802734,493.774139,75.82
2020/10/27,444.817383,514.797913,78.059998
2020/10/28,441.832031,521.246033,79.480003
2020/10/29,434.866211,528.873779,81.769997
2020/10/30,429.890625,541.06012,81.989998
2020/11/2,433.373535,544.419189,84.860001
